Id;Measure;KenmerkenVanHuishoudens;InkomensgrensHuishouden;DuurInkomenspositie;Perioden;Value;StringValue;ValueAttribute
5455;1050010_2;A025350;A043008;A028721;2016JJ00;11,1;;None
5456;1050010_1;A025350;A043008;A028721;2017JJ00;165,3;;None
5457;1050010_2;A025350;A043008;A028721;2017JJ00;10,8;;None
5458;1050010_1;A025350;A043008;A028721;2018JJ00;158,1;;None
5459;1050010_2;A025350;A043008;A028721;2018JJ00;10,4;;None
5460;1050010_1;A025350;A043008;A028721;2019JJ00;150,6;;None
5461;1050010_2;A025350;A043008;A028721;2019JJ00;10,1;;None
5462;1050010_1;A025350;A043008;A028721;2020JJ00;147,9;;None
5463;1050010_2;A025350;A043008;A028721;2020JJ00;10,1;;None
5464;1050010_1;A025350;A043008;A028721;2021JJ00;137,6;;None
5465;1050010_2;A025350;A043008;A028721;2021JJ00;9,6;;None
5466;1050010_1;A025350;A043008;A028721;2022JJ00;127,9;;None
5467;1050010_2;A025350;A043008;A028721;2022JJ00;9;;None
5468;1050010_1;A025350;A043008;A028721;2023JJ00;127,9;;None
5469;1050010_2;A025350;A043008;A028721;2023JJ00;9,2;;None
5470;1050010_1;A025350;A043008;A028721;2024JJ00;123,5;;None
5471;1050010_2;A025350;A043008;A028721;2024JJ00;9;;None
5472;1050010_1;A025350;A043008;A028724;2011JJ00;72,5;;None
5473;1050010_2;A025350;A043008;A028724;2011JJ00;5,1;;None
5474;1050010_1;A025350;A043008;A028724;2012JJ00;80,7;;None
5475;1050010_2;A025350;A043008;A028724;2012JJ00;5,6;;None
5476;1050010_1;A025350;A043008;A028724;2013JJ00;86,7;;None
5477;1050010_2;A025350;A043008;A028724;2013JJ00;6;;None
5478;1050010_1;A025350;A043008;A028724;2014JJ00;84,6;;None
5479;1050010_2;A025350;A043008;A028724;2014JJ00;5,8;;None
5480;1050010_1;A025350;A043008;A028724;2015JJ00;85,2;;None
5481;1050010_2;A025350;A043008;A028724;2015JJ00;5,8;;None
5482;1050010_1;A025350;A043008;A028724;2016JJ00;87,4;;None
5483;1050010_2;A025350;A043008;A028724;2016JJ00;5,9;;None
5484;1050010_1;A025350;A043008;A028724;2017JJ00;88,2;;None
5485;1050010_2;A025350;A043008;A028724;2017JJ00;6;;None
5486;1050010_1;A025350;A043008;A028724;2018JJ00;86,9;;None
5487;1050010_2;A025350;A043008;A028724;2018JJ00;6;;None
5488;1050010_1;A025350;A043008;A028724;2019JJ00;85;;None
5489;1050010_2;A025350;A043008;A028724;2019JJ00;5,9;;None
5490;1050010_1;A025350;A043008;A028724;2020JJ00;84,1;;None
5491;1050010_2;A025350;A043008;A028724;2020JJ00;6;;None
5492;1050010_1;A025350;A043008;A028724;2021JJ00;79,9;;None
5493;1050010_2;A025350;A043008;A028724;2021JJ00;5,8;;None
5494;1050010_1;A025350;A043008;A028724;2022JJ00;75,1;;None
5495;1050010_2;A025350;A043008;A028724;2022JJ00;5,5;;None
5496;1050010_1;A025350;A043008;A028724;2023JJ00;72,2;;None
5497;1050010_2;A025350;A043008;A028724;2023JJ00;5,4;;None
5498;1050010_1;A025350;A043008;A028724;2024JJ00;69,8;;None
5499;1050010_2;A025350;A043008;A028724;2024JJ00;5,4;;None
5500;1050010_1;A025354;1050290;A028721;2011JJ00;97,6;;None
5501;1050010_2;A025354;1050290;A028721;2011JJ00;7,5;;None
5502;1050010_1;A025354;1050290;A028721;2012JJ00;106,2;;None
5503;1050010_2;A025354;1050290;A028721;2012JJ00;8,2;;None
5504;1050010_1;A025354;1050290;A028721;2013JJ00;119,9;;None
5505;1050010_2;A025354;1050290;A028721;2013JJ00;9,3;;None
5506;1050010_1;A025354;1050290;A028721;2014JJ00;119,9;;None
5507;1050010_2;A025354;1050290;A028721;2014JJ00;9,3;;None
5508;1050010_1;A025354;1050290;A028721;2015JJ00;126;;None
5509;1050010_2;A025354;1050290;A028721;2015JJ00;9,6;;None
5510;1050010_1;A025354;1050290;A028721;2016JJ00;130,2;;None
5511;1050010_2;A025354;1050290;A028721;2016JJ00;9,8;;None
5512;1050010_1;A025354;1050290;A028721;2017JJ00;139,2;;None
5513;1050010_2;A025354;1050290;A028721;2017JJ00;10,3;;None
5514;1050010_1;A025354;1050290;A028721;2018JJ00;145,9;;None
5515;1050010_2;A025354;1050290;A028721;2018JJ00;10,6;;None
5516;1050010_1;A025354;1050290;A028721;2019JJ00;144,9;;None
5517;1050010_2;A025354;1050290;A028721;2019JJ00;10,3;;None
5518;1050010_1;A025354;1050290;A028721;2020JJ00;139,7;;None
5519;1050010_2;A025354;1050290;A028721;2020JJ00;9,8;;None
5520;1050010_1;A025354;1050290;A028721;2021JJ00;137,2;;None
5521;1050010_2;A025354;1050290;A028721;2021JJ00;9,4;;None
5522;1050010_1;A025354;1050290;A028721;2022JJ00;97,4;;None
5523;1050010_2;A025354;1050290;A028721;2022JJ00;6,6;;None
5524;1050010_1;A025354;1050290;A028721;2023JJ00;68;;None
5525;1050010_2;A025354;1050290;A028721;2023JJ00;4,6;;None
5526;1050010_1;A025354;1050290;A028724;2011JJ00;44;;None
5527;1050010_2;A025354;1050290;A028724;2011JJ00;3,5;;None
5528;1050010_1;A025354;1050290;A028724;2012JJ00;48,1;;None
5529;1050010_2;A025354;1050290;A028724;2012JJ00;3,8;;None
5530;1050010_1;A025354;1050290;A028724;2013JJ00;53,2;;None
5531;1050010_2;A025354;1050290;A028724;2013JJ00;4,2;;None
5532;1050010_1;A025354;1050290;A028724;2014JJ00;55,6;;None
5533;1050010_2;A025354;1050290;A028724;2014JJ00;4,4;;None
5534;1050010_1;A025354;1050290;A028724;2015JJ00;61,8;;None
5535;1050010_2;A025354;1050290;A028724;2015JJ00;4,8;;None
5536;1050010_1;A025354;1050290;A028724;2016JJ00;68,5;;None
5537;1050010_2;A025354;1050290;A028724;2016JJ00;5,3;;None
5538;1050010_1;A025354;1050290;A028724;2017JJ00;72,6;;None
5539;1050010_2;A025354;1050290;A028724;2017JJ00;5,5;;None
5540;1050010_1;A025354;1050290;A028724;2018JJ00;77,9;;None
5541;1050010_2;A025354;1050290;A028724;2018JJ00;5,8;;None
5542;1050010_1;A025354;1050290;A028724;2019JJ00;81,4;;None
5543;1050010_2;A025354;1050290;A028724;2019JJ00;6;;None
5544;1050010_1;A025354;1050290;A028724;2020JJ00;80,6;;None
5545;1050010_2;A025354;1050290;A028724;2020JJ00;5,8;;None
5546;1050010_1;A025354;1050290;A028724;2021JJ00;81;;None
5547;1050010_2;A025354;1050290;A028724;2021JJ00;5,7;;None
5548;1050010_1;A025354;1050290;A028724;2022JJ00;54,6;;None
5549;1050010_2;A025354;1050290;A028724;2022JJ00;3,8;;None
5550;1050010_1;A025354;1050290;A028724;2023JJ00;21,5;;None
5551;1050010_2;A025354;1050290;A028724;2023JJ00;1,5;;None
5552;1050010_1;A025354;A043009;A028721;2011JJ00;80,1;;None
5553;1050010_2;A025354;A043009;A028721;2011JJ00;6,2;;None
5554;1050010_1;A025354;A043009;A028721;2012JJ00;83,6;;None
5555;1050010_2;A025354;A043009;A028721;2012JJ00;6,5;;None
5556;1050010_1;A025354;A043009;A028721;2013JJ00;89,7;;None
5557;1050010_2;A025354;A043009;A028721;2013JJ00;6,9;;None
5558;1050010_1;A025354;A043009;A028721;2014JJ00;92,4;;None
5559;1050010_2;A025354;A043009;A028721;2014JJ00;7,1;;None
5560;1050010_1;A025354;A043009;A028721;2015JJ00;95,8;;None
5561;1050010_2;A025354;A043009;A028721;2015JJ00;7,3;;None
5562;1050010_1;A025354;A043009;A028721;2016JJ00;101;;None
5563;1050010_2;A025354;A043009;A028721;2016JJ00;7,6;;None
5564;1050010_1;A025354;A043009;A028721;2017JJ00;105,8;;None
5565;1050010_2;A025354;A043009;A028721;2017JJ00;7,8;;None
5566;1050010_1;A025354;A043009;A028721;2018JJ00;108,4;;None
5567;1050010_2;A025354;A043009;A028721;2018JJ00;7,9;;None
5568;1050010_1;A025354;A043009;A028721;2019JJ00;108,9;;None
5569;1050010_2;A025354;A043009;A028721;2019JJ00;7,8;;None
5570;1050010_1;A025354;A043009;A028721;2020JJ00;111,9;;None
5571;1050010_2;A025354;A043009;A028721;2020JJ00;7,8;;None
5572;1050010_1;A025354;A043009;A028721;2021JJ00;110,2;;None
5573;1050010_2;A025354;A043009;A028721;2021JJ00;7,6;;None
5574;1050010_1;A025354;A043009;A028721;2022JJ00;108,6;;None
5575;1050010_2;A025354;A043009;A028721;2022JJ00;7,4;;None
5576;1050010_1;A025354;A043009;A028721;2023JJ00;109,9;;None
5577;1050010_2;A025354;A043009;A028721;2023JJ00;7,4;;None
5578;1050010_1;A025354;A043009;A028721;2024JJ00;105,5;;None
5579;1050010_2;A025354;A043009;A028721;2024JJ00;7;;None
5580;1050010_1;A025354;A043009;A028724;2011JJ00;25,2;;None
5581;1050010_2;A025354;A043009;A028724;2011JJ00;2;;None
5582;1050010_1;A025354;A043009;A028724;2012JJ00;29,5;;None
5583;1050010_2;A025354;A043009;A028724;2012JJ00;2,3;;None
5584;1050010_1;A025354;A043009;A028724;2013JJ00;32,6;;None
5585;1050010_2;A025354;A043009;A028724;2013JJ00;2,6;;None
5586;1050010_1;A025354;A043009;A028724;2014JJ00;37,4;;None
5587;1050010_2;A025354;A043009;A028724;2014JJ00;2,9;;None
5588;1050010_1;A025354;A043009;A028724;2015JJ00;39,9;;None
5589;1050010_2;A025354;A043009;A028724;2015JJ00;3,1;;None
5590;1050010_1;A025354;A043009;A028724;2016JJ00;43,8;;None
5591;1050010_2;A025354;A043009;A028724;2016JJ00;3,4;;None
5592;1050010_1;A025354;A043009;A028724;2017JJ00;47,2;;None
5593;1050010_2;A025354;A043009;A028724;2017JJ00;3,6;;None
5594;1050010_1;A025354;A043009;A028724;2018JJ00;50,5;;None
5595;1050010_2;A025354;A043009;A028724;2018JJ00;3,8;;None
5596;1050010_1;A025354;A043009;A028724;2019JJ00;53,9;;None
5597;1050010_2;A025354;A043009;A028724;2019JJ00;3,9;;None
5598;1050010_1;A025354;A043009;A028724;2020JJ00;56,6;;None
5599;1050010_2;A025354;A043009;A028724;2020JJ00;4,1;;None
5600;1050010_1;A025354;A043009;A028724;2021JJ00;58;;None
5601;1050010_2;A025354;A043009;A028724;2021JJ00;4,1;;None
5602;1050010_1;A025354;A043009;A028724;2022JJ00;58,2;;None
5603;1050010_2;A025354;A043009;A028724;2022JJ00;4,1;;None
5604;1050010_1;A025354;A043009;A028724;2023JJ00;58;;None
5605;1050010_2;A025354;A043009;A028724;2023JJ00;4;;None
5606;1050010_1;A025354;A043009;A028724;2024JJ00;56,5;;None
5607;1050010_2;A025354;A043009;A028724;2024JJ00;3,9;;None
5608;1050010_1;A025354;A043007;A028721;2011JJ00;115,8;;None
5609;1050010_2;A025354;A043007;A028721;2011JJ00;8,9;;None
5610;1050010_1;A025354;A043007;A028721;2012JJ00;118,4;;None
5611;1050010_2;A025354;A043007;A028721;2012JJ00;9,2;;None
5612;1050010_1;A025354;A043007;A028721;2013JJ00;124,3;;None
5613;1050010_2;A025354;A043007;A028721;2013JJ00;9,6;;None
5614;1050010_1;A025354;A043007;A028721;2014JJ00;126,8;;None
5615;1050010_2;A025354;A043007;A028721;2014JJ00;9,8;;None
5616;1050010_1;A025354;A043007;A028721;2015JJ00;131,1;;None
5617;1050010_2;A025354;A043007;A028721;2015JJ00;10;;None
5618;1050010_1;A025354;A043007;A028721;2016JJ00;136,8;;None
5619;1050010_2;A025354;A043007;A028721;2016JJ00;10,3;;None
5620;1050010_1;A025354;A043007;A028721;2017JJ00;142,4;;None
5621;1050010_2;A025354;A043007;A028721;2017JJ00;10,5;;None
5622;1050010_1;A025354;A043007;A028721;2018JJ00;144,1;;None
5623;1050010_2;A025354;A043007;A028721;2018JJ00;10,5;;None
5624;1050010_1;A025354;A043007;A028721;2019JJ00;145,2;;None
5625;1050010_2;A025354;A043007;A028721;2019JJ00;10,3;;None
5626;1050010_1;A025354;A043007;A028721;2020JJ00;148,4;;None
5627;1050010_2;A025354;A043007;A028721;2020JJ00;10,4;;None
5628;1050010_1;A025354;A043007;A028721;2021JJ00;146;;None
5629;1050010_2;A025354;A043007;A028721;2021JJ00;10,1;;None
5630;1050010_1;A025354;A043007;A028721;2022JJ00;144,5;;None
5631;1050010_2;A025354;A043007;A028721;2022JJ00;9,9;;None
5632;1050010_1;A025354;A043007;A028721;2023JJ00;145,7;;None
5633;1050010_2;A025354;A043007;A028721;2023JJ00;9,8;;None
5634;1050010_1;A025354;A043007;A028721;2024JJ00;141;;None
5635;1050010_2;A025354;A043007;A028721;2024JJ00;9,4;;None
5636;1050010_1;A025354;A043007;A028724;2011JJ00;56,2;;None
5637;1050010_2;A025354;A043007;A028724;2011JJ00;4,4;;None
5638;1050010_1;A025354;A043007;A028724;2012JJ00;60,7;;None
5639;1050010_2;A025354;A043007;A028724;2012JJ00;4,8;;None
5640;1050010_1;A025354;A043007;A028724;2013JJ00;64,7;;None
5641;1050010_2;A025354;A043007;A028724;2013JJ00;5,1;;None
5642;1050010_1;A025354;A043007;A028724;2014JJ00;66,5;;None
5643;1050010_2;A025354;A043007;A028724;2014JJ00;5,2;;None
5644;1050010_1;A025354;A043007;A028724;2015JJ00;69,2;;None
5645;1050010_2;A025354;A043007;A028724;2015JJ00;5,4;;None
5646;1050010_1;A025354;A043007;A028724;2016JJ00;74,1;;None
5647;1050010_2;A025354;A043007;A028724;2016JJ00;5,7;;None
5648;1050010_1;A025354;A043007;A028724;2017JJ00;77,7;;None
5649;1050010_2;A025354;A043007;A028724;2017JJ00;5,9;;None
5650;1050010_1;A025354;A043007;A028724;2018JJ00;81;;None
5651;1050010_2;A025354;A043007;A028724;2018JJ00;6;;None
5652;1050010_1;A025354;A043007;A028724;2019JJ00;85;;None
5653;1050010_2;A025354;A043007;A028724;2019JJ00;6,2;;None
5654;1050010_1;A025354;A043007;A028724;2020JJ00;88,6;;None
5655;1050010_2;A025354;A043007;A028724;2020JJ00;6,3;;None
5656;1050010_1;A025354;A043007;A028724;2021JJ00;89,4;;None
5657;1050010_2;A025354;A043007;A028724;2021JJ00;6,3;;None
5658;1050010_1;A025354;A043007;A028724;2022JJ00;89;;None
5659;1050010_2;A025354;A043007;A028724;2022JJ00;6,2;;None
5660;1050010_1;A025354;A043007;A028724;2023JJ00;87,7;;None
5661;1050010_2;A025354;A043007;A028724;2023JJ00;6,1;;None
5662;1050010_1;A025354;A043007;A028724;2024JJ00;86;;None
5663;1050010_2;A025354;A043007;A028724;2024JJ00;5,9;;None
5664;1050010_1;A025354;A043008;A028721;2011JJ00;141,5;;None
5665;1050010_2;A025354;A043008;A028721;2011JJ00;10,9;;None
5666;1050010_1;A025354;A043008;A028721;2012JJ00;143,9;;None
5667;1050010_2;A025354;A043008;A028721;2012JJ00;11,1;;None
5668;1050010_1;A025354;A043008;A028721;2013JJ00;149,8;;None
5669;1050010_2;A025354;A043008;A028721;2013JJ00;11,6;;None
5670;1050010_1;A025354;A043008;A028721;2014JJ00;151,5;;None
5671;1050010_2;A025354;A043008;A028721;2014JJ00;11,7;;None
5672;1050010_1;A025354;A043008;A028721;2015JJ00;154,9;;None
5673;1050010_2;A025354;A043008;A028721;2015JJ00;11,8;;None
5674;1050010_1;A025354;A043008;A028721;2016JJ00;160,3;;None
5675;1050010_2;A025354;A043008;A028721;2016JJ00;12,1;;None
5676;1050010_1;A025354;A043008;A028721;2017JJ00;165,5;;None
5677;1050010_2;A025354;A043008;A028721;2017JJ00;12,2;;None
5678;1050010_1;A025354;A043008;A028721;2018JJ00;167,1;;None
5679;1050010_2;A025354;A043008;A028721;2018JJ00;12,1;;None
5680;1050010_1;A025354;A043008;A028721;2019JJ00;167,9;;None
5681;1050010_2;A025354;A043008;A028721;2019JJ00;12;;None
5682;1050010_1;A025354;A043008;A028721;2020JJ00;171,8;;None
5683;1050010_2;A025354;A043008;A028721;2020JJ00;12;;None
5684;1050010_1;A025354;A043008;A028721;2021JJ00;169;;None
5685;1050010_2;A025354;A043008;A028721;2021JJ00;11,6;;None
5686;1050010_1;A025354;A043008;A028721;2022JJ00;166,4;;None
5687;1050010_2;A025354;A043008;A028721;2022JJ00;11,3;;None
5688;1050010_1;A025354;A043008;A028721;2023JJ00;168,6;;None
5689;1050010_2;A025354;A043008;A028721;2023JJ00;11,3;;None
5690;1050010_1;A025354;A043008;A028721;2024JJ00;164,7;;None
5691;1050010_2;A025354;A043008;A028721;2024JJ00;11;;None
5692;1050010_1;A025354;A043008;A028724;2011JJ00;77,5;;None
5693;1050010_2;A025354;A043008;A028724;2011JJ00;6,1;;None
5694;1050010_1;A025354;A043008;A028724;2012JJ00;81,6;;None
5695;1050010_2;A025354;A043008;A028724;2012JJ00;6,5;;None
5696;1050010_1;A025354;A043008;A028724;2013JJ00;84,9;;None
5697;1050010_2;A025354;A043008;A028724;2013JJ00;6,7;;None
5698;1050010_1;A025354;A043008;A028724;2014JJ00;84,6;;None
5699;1050010_2;A025354;A043008;A028724;2014JJ00;6,7;;None
5700;1050010_1;A025354;A043008;A028724;2015JJ00;86,9;;None
5701;1050010_2;A025354;A043008;A028724;2015JJ00;6,8;;None
5702;1050010_1;A025354;A043008;A028724;2016JJ00;91,9;;None
5703;1050010_2;A025354;A043008;A028724;2016JJ00;7,1;;None
5704;1050010_1;A025354;A043008;A028724;2017JJ00;95,6;;None
5705;1050010_2;A025354;A043008;A028724;2017JJ00;7,2;;None
5706;1050010_1;A025354;A043008;A028724;2018JJ00;99;;None
5707;1050010_2;A025354;A043008;A028724;2018JJ00;7,4;;None
5708;1050010_1;A025354;A043008;A028724;2019JJ00;102,9;;None
5709;1050010_2;A025354;A043008;A028724;2019JJ00;7,5;;None
5710;1050010_1;A025354;A043008;A028724;2020JJ00;106,5;;None
5711;1050010_2;A025354;A043008;A028724;2020JJ00;7,6;;None
5712;1050010_1;A025354;A043008;A028724;2021JJ00;106,9;;None
5713;1050010_2;A025354;A043008;A028724;2021JJ00;7,5;;None
5714;1050010_1;A025354;A043008;A028724;2022JJ00;105,8;;None
5715;1050010_2;A025354;A043008;A028724;2022JJ00;7,4;;None
5716;1050010_1;A025354;A043008;A028724;2023JJ00;104,5;;None
5717;1050010_2;A025354;A043008;A028724;2023JJ00;7,2;;None
5718;1050010_1;A025354;A043008;A028724;2024JJ00;103,3;;None
5719;1050010_2;A025354;A043008;A028724;2024JJ00;7,1;;None
5720;1050010_1;A025358;1050290;A028721;2011JJ00;20,9;;None
5721;1050010_2;A025358;1050290;A028721;2011JJ00;2,3;;None
5722;1050010_1;A025358;1050290;A028721;2012JJ00;32,6;;None
5723;1050010_2;A025358;1050290;A028721;2012JJ00;3,4;;None
5724;1050010_1;A025358;1050290;A028721;2013JJ00;38,4;;None
5725;1050010_2;A025358;1050290;A028721;2013JJ00;3,8;;None
5726;1050010_1;A025358;1050290;A028721;2014JJ00;34,6;;None
5727;1050010_2;A025358;1050290;A028721;2014JJ00;3,3;;None
5728;1050010_1;A025358;1050290;A028721;2015JJ00;28,1;;None
5729;1050010_2;A025358;1050290;A028721;2015JJ00;2,6;;None
5730;1050010_1;A025358;1050290;A028721;2016JJ00;27;;None
5731;1050010_2;A025358;1050290;A028721;2016JJ00;2,5;;None
5732;1050010_1;A025358;1050290;A028721;2017JJ00;29,3;;None
5733;1050010_2;A025358;1050290;A028721;2017JJ00;2,6;;None
5734;1050010_1;A025358;1050290;A028721;2018JJ00;34,3;;None
5735;1050010_2;A025358;1050290;A028721;2018JJ00;3;;None
5736;1050010_1;A025358;1050290;A028721;2019JJ00;37,7;;None
5737;1050010_2;A025358;1050290;A028721;2019JJ00;3,2;;None
5738;1050010_1;A025358;1050290;A028721;2020JJ00;36,3;;None
5739;1050010_2;A025358;1050290;A028721;2020JJ00;3;;None
5740;1050010_1;A025358;1050290;A028721;2021JJ00;35,6;;None
5741;1050010_2;A025358;1050290;A028721;2021JJ00;2,9;;None
5742;1050010_1;A025358;1050290;A028721;2022JJ00;27;;None
5743;1050010_2;A025358;1050290;A028721;2022JJ00;2,2;;None
5744;1050010_1;A025358;1050290;A028721;2023JJ00;29,5;;None
5745;1050010_2;A025358;1050290;A028721;2023JJ00;2,4;;None
5746;1050010_1;A025358;1050290;A028724;2011JJ00;5,5;;None
5747;1050010_2;A025358;1050290;A028724;2011JJ00;0,6;;None
5748;1050010_1;A025358;1050290;A028724;2012JJ00;5,9;;None
5749;1050010_2;A025358;1050290;A028724;2012JJ00;0,6;;None
5750;1050010_1;A025358;1050290;A028724;2013JJ00;7;;None
5751;1050010_2;A025358;1050290;A028724;2013JJ00;0,7;;None
5752;1050010_1;A025358;1050290;A028724;2014JJ00;7,9;;None
5753;1050010_2;A025358;1050290;A028724;2014JJ00;0,8;;None
5754;1050010_1;A025358;1050290;A028724;2015JJ00;9,4;;None
5755;1050010_2;A025358;1050290;A028724;2015JJ00;0,9;;None
5756;1050010_1;A025358;1050290;A028724;2016JJ00;9,2;;None
5757;1050010_2;A025358;1050290;A028724;2016JJ00;0,8;;None
5758;1050010_1;A025358;1050290;A028724;2017JJ00;9,4;;None
5759;1050010_2;A025358;1050290;A028724;2017JJ00;0,8;;None
5760;1050010_1;A025358;1050290;A028724;2018JJ00;10,5;;None
5761;1050010_2;A025358;1050290;A028724;2018JJ00;0,9;;None
5762;1050010_1;A025358;1050290;A028724;2019JJ00;13,7;;None
5763;1050010_2;A025358;1050290;A028724;2019JJ00;1,2;;None
5764;1050010_1;A025358;1050290;A028724;2020JJ00;14,2;;None
5765;1050010_2;A025358;1050290;A028724;2020JJ00;1,2;;None
5766;1050010_1;A025358;1050290;A028724;2021JJ00;14,7;;None
5767;1050010_2;A025358;1050290;A028724;2021JJ00;1,2;;None
5768;1050010_1;A025358;1050290;A028724;2022JJ00;11;;None
5769;1050010_2;A025358;1050290;A028724;2022JJ00;0,9;;None
5770;1050010_1;A025358;1050290;A028724;2023JJ00;9;;None
5771;1050010_2;A025358;1050290;A028724;2023JJ00;0,8;;None
5772;1050010_1;A025358;A043009;A028721;2011JJ00;52,5;;None
5773;1050010_2;A025358;A043009;A028721;2011JJ00;5,9;;None
5774;1050010_1;A025358;A043009;A028721;2012JJ00;58,7;;None
5775;1050010_2;A025358;A043009;A028721;2012JJ00;6,2;;None
5776;1050010_1;A025358;A043009;A028721;2013JJ00;61,6;;None
5777;1050010_2;A025358;A043009;A028721;2013JJ00;6,2;;None
5778;1050010_1;A025358;A043009;A028721;2014JJ00;64,3;;None
5779;1050010_2;A025358;A043009;A028721;2014JJ00;6,2;;None
5780;1050010_1;A025358;A043009;A028721;2015JJ00;66,3;;None
5781;1050010_2;A025358;A043009;A028721;2015JJ00;6,2;;None
5782;1050010_1;A025358;A043009;A028721;2016JJ00;69,6;;None
5783;1050010_2;A025358;A043009;A028721;2016JJ00;6,3;;None
5784;1050010_1;A025358;A043009;A028721;2017JJ00;72,7;;None
5785;1050010_2;A025358;A043009;A028721;2017JJ00;6,4;;None
5786;1050010_1;A025358;A043009;A028721;2018JJ00;74,8;;None
5787;1050010_2;A025358;A043009;A028721;2018JJ00;6,5;;None
5788;1050010_1;A025358;A043009;A028721;2019JJ00;77,9;;None
5789;1050010_2;A025358;A043009;A028721;2019JJ00;6,6;;None
5790;1050010_1;A025358;A043009;A028721;2020JJ00;81,5;;None
5791;1050010_2;A025358;A043009;A028721;2020JJ00;6,8;;None
5792;1050010_1;A025358;A043009;A028721;2021JJ00;82,3;;None
5793;1050010_2;A025358;A043009;A028721;2021JJ00;6,8;;None
5794;1050010_1;A025358;A043009;A028721;2022JJ00;84;;None
5795;1050010_2;A025358;A043009;A028721;2022JJ00;6,9;;None
5796;1050010_1;A025358;A043009;A028721;2023JJ00;86,7;;None
5797;1050010_2;A025358;A043009;A028721;2023JJ00;7,2;;None
5798;1050010_1;A025358;A043009;A028721;2024JJ00;84,3;;None
5799;1050010_2;A025358;A043009;A028721;2024JJ00;6,9;;None
5800;1050010_1;A025358;A043009;A028724;2011JJ00;24,1;;None
5801;1050010_2;A025358;A043009;A028724;2011JJ00;2,7;;None
5802;1050010_1;A025358;A043009;A028724;2012JJ00;26,1;;None
5803;1050010_2;A025358;A043009;A028724;2012JJ00;2,8;;None
5804;1050010_1;A025358;A043009;A028724;2013JJ00;27,5;;None
5805;1050010_2;A025358;A043009;A028724;2013JJ00;2,8;;None
5806;1050010_1;A025358;A043009;A028724;2014JJ00;28,7;;None
5807;1050010_2;A025358;A043009;A028724;2014JJ00;2,8;;None
5808;1050010_1;A025358;A043009;A028724;2015JJ00;32,5;;None
5809;1050010_2;A025358;A043009;A028724;2015JJ00;3,1;;None
5810;1050010_1;A025358;A043009;A028724;2016JJ00;34,9;;None
5811;1050010_2;A025358;A043009;A028724;2016JJ00;3,2;;None
5812;1050010_1;A025358;A043009;A028724;2017JJ00;37,5;;None
5813;1050010_2;A025358;A043009;A028724;2017JJ00;3,4;;None
5814;1050010_1;A025358;A043009;A028724;2018JJ00;39,6;;None
5815;1050010_2;A025358;A043009;A028724;2018JJ00;3,5;;None
5816;1050010_1;A025358;A043009;A028724;2019JJ00;42,5;;None
5817;1050010_2;A025358;A043009;A028724;2019JJ00;3,7;;None
5818;1050010_1;A025358;A043009;A028724;2020JJ00;44,7;;None
5819;1050010_2;A025358;A043009;A028724;2020JJ00;3,8;;None
5820;1050010_1;A025358;A043009;A028724;2021JJ00;45,1;;None
5821;1050010_2;A025358;A043009;A028724;2021JJ00;3,7;;None
5822;1050010_1;A025358;A043009;A028724;2022JJ00;46,3;;None
5823;1050010_2;A025358;A043009;A028724;2022JJ00;3,9;;None
